label,dispatch_label,hour,dispatch,dispatch_json,dispatch_json_source,next_dispatch_json,freq_csv,freq_png,checkpoint_in,signature_hash,kp,ki,agc_interval,wind_pref_alpha,solar_pref_alpha,agc_allocation_mode,init_mode,apply_governor_targets,apply_dg_targets,governor_target_schedule,dispatch_target_ramp_seconds,agc_gov_output_ramp_frac_pmax_per_min,agc_dg_output_ramp_frac_pmax_per_min,agc_anti_windup_mode,traditional_governor_deadband_hz,traditional_governor_deadband_csv,wind_deadband_hz,solar_deadband_hz,esd_deadband_hz,der_deadband_hz,der_base_ddn,pvd1_base_ddn,esd1_base_ddn,pvd1_tfdb,esd1_tfdb,target_storage_share,achieved_storage_share,storage_scale_factor,storage_scale_applied_factor,scale_esd1_ddn_with_storage,disable_der_frequency_deadband,disable_der_agc,disable_pvd_agc,disable_esd_agc,recompute_ace_raw_on_load,reset_ace_integral_on_load,resume_mode,start_dae_t,end_dae_t,ace_integral_start,ace_raw_start,ace_integral_end,ace_raw_end,agc_freeze_active_start,agc_freeze_on_streak_start,agc_freeze_off_streak_start,agc_freeze_dir_start,agc_freeze_active_end,agc_freeze_on_streak_end,agc_freeze_off_streak_end,agc_freeze_dir_end,der_deadband_disabled_count,traditional_governor_deadband_count,configured_pvd1_deadband_count,configured_esd1_deadband_count,configured_pvd1_ddn,configured_esd1_ddn,configured_wind_pvd1_deadband_count,configured_solar_pvd1_deadband_count,configured_esd1_resource_deadband_count,samples,t_end_s,min_hz,t_min_s,max_hz,t_max_s,final_hz,abs_mean_hz,rms_hz,max_abs_hz,final_abs_hz,share_abs_gt_0p036,share_abs_gt_0p05,zero_crossings,wind_effort,pv_effort,pvd_effort,esd_throughput,gov_droop_effort,gov_paux0_tv,dg_pext0_tv,freq_d1_abs_mean,freq_d1_abs_p95,saturation_fraction,integrator_freeze_fraction,saturation_step_count,integrator_freeze_step_count,agc_request_sum_total_abs_mean,agc_request_sum_total_abs_max,agc_applied_sum_total_abs_mean,agc_applied_sum_total_abs_max,agc_clip_deficit_sum_total_abs_mean,agc_clip_deficit_sum_total_abs_max,agc_saturation_ratio_mean,agc_saturation_ratio_max,agc_freeze_streak_max,agc_freeze_streak_end,agc_unfreeze_streak_end,elapsed_s
h19d3,h19d3,19,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h19d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h19d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h19d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,71021.0,71920.0,18.545290929314408,-0.0586705341500306,83.10395936198306,-0.1680903003420177,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0273145030538501,608.0,0.0497862235996526,66.0,0.0042684390432068,0.0196753321157646,0.0232909132701501,0.0497862235996526,0.0042684390432068,0.1233333333333333,0.0,104,2.8208695778842596,2.489893376370872,5.310762954255132,1.2785419568909522,41.04560878141864,1.203219283084348,0.0,0.0080723936682627,0.0192378194405091,0.0,0.0,0,0,0.1352141030928985,0.1763261611693879,0.1352141030928985,0.1763261611693879,5.551115123125784e-19,2.7755575615628914e-17,4.044360997195297e-18,1.9039957039988863e-16,0,0,0,67.81123500000103
h20d0,h20d0,20,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h19d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,71920.0,72819.0,83.10395936198306,-0.1680903003420177,-3.688024487636815,0.0218699089532429,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.05181251749929,679.0,0.0376511823249314,27.0,-0.0328658962461614,0.0248908081783029,0.0280545032031016,0.05181251749929,0.0328658962461614,0.2344444444444444,0.0033333333333333,69,3.920944344545749,1.0308027134910236,4.951747058036773,2.6380577995609205,56.441100397644135,1.1945103900902023,0.0,0.008222460474324,0.0199544104009725,0.0,0.0,0,0,0.1052104639281959,0.1870283136105199,0.1052104639281959,0.1870283136105199,8.172475042379624e-19,2.7755575615628914e-17,5.7899615396923264e-18,1.8529848544223002e-16,0,0,0,71.47597083300207
h20d1,h20d1,20,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h20d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,72819.0,73718.0,-3.688024487636815,0.0218699089532429,-0.4638126548237841,-0.0098628811109753,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.04597995376866,81.0,0.0398564771981257,854.0,0.0244682685274844,0.0135956267941921,0.0166044619422788,0.04597995376866,0.0244682685274844,0.0244444444444444,0.0,155,2.0485039240873775,0.8538562308279061,2.9023601549152835,0.2193822941285345,23.87274777022228,1.723400123339633,0.0,0.008095218295796,0.0200707173444833,0.0,0.0,0,0,0.0227423145738909,0.0508219756137662,0.0227423145738909,0.0508219756137662,3.854941057726238e-21,8.673617379884035e-19,8.79698742467445e-19,1.979322170551751e-16,0,0,0,68.22657058299956
h20d2,h20d2,20,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h20d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,73718.0,74617.0,-0.4638126548237841,-0.0098628811109753,36.850387703801346,-0.0930810254479867,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0403415004478757,246.0,0.0535033774146054,891.0,0.0439461452162959,0.0203648820735201,0.0239579917188252,0.0535033774146054,0.0439461452162959,0.1377777777777777,0.0055555555555555,94,3.5735695640744307,0.8996201464674464,4.473189710541877,1.8024467492599112,42.9497684056996,1.320240297700059,0.0,0.0083326789826625,0.0208543119721739,0.0,0.0,0,0,0.0269971297123659,0.0944966112483701,0.0269971297123659,0.0944966112483701,8.480870326997724e-20,1.3877787807814457e-17,1.9313752730766e-18,1.568412382609376e-16,0,0,0,69.82257533299708
h20d3,h20d3,20,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h20d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h20d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h20d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,74617.0,75516.0,36.850387703801346,-0.0930810254479867,72.26768623928167,-0.1375011071530738,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0382060932018468,704.0,0.0511166249050409,12.0,-0.0159507188425367,0.0212054941951576,0.0245814634987263,0.0511166249050409,0.0159507188425367,0.1422222222222222,0.0011111111111111,69,3.484935842843947,0.9755892595589144,4.460525102402862,1.7028231074784446,45.02523648841781,1.204021930942313,0.0,0.0080416603407014,0.0198675248123454,0.0,0.0,0,0,0.1591876349563398,0.2003591313115309,0.1591876349563398,0.2003591313115309,1.2335811384723962e-18,2.7755575615628914e-17,7.094638676984899e-18,2.0578730583714654e-16,0,0,0,69.58602999999857
h21d0,h21d0,21,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h20d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,75516.0,76415.0,72.26768623928167,-0.1375011071530738,-27.507678051238116,0.0776153055927756,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0627842681587886,854.0,0.0293958048664855,102.0,-0.051247050998413,0.0276143385954315,0.0317355952302294,0.0627842681587886,0.051247050998413,0.3833333333333333,0.0533333333333333,70,8.669190505645474,0.8876213876885488,9.556811893334023,7.797637316471269,67.48117189862613,1.236522297902503,0.0,0.0084632261449024,0.0210622608356221,0.0,0.0,0,0,0.0880262488627414,0.1561163787734879,0.0880262488627414,0.1561163787734879,4.953599259178216e-19,2.7755575615628914e-17,4.653343356157232e-18,1.8745192943806062e-16,0,0,0,74.00503879099415
h21d1,h21d1,21,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h21d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,76415.0,77314.0,-27.507678051238116,0.0776153055927756,-13.311211031980186,0.0163364327973553,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0611793068047439,29.0,0.0462288596898075,467.0,0.0233242386997867,0.0229413444988585,0.0263284092133869,0.0611793068047439,0.0233242386997867,0.1833333333333333,0.02,65,4.608008291438107,0.9348611034473802,5.5428693948854875,3.1046416075228698,50.17232030969511,1.3092142983447737,0.0,0.0083463495086858,0.0205774929739961,0.0,0.0,0,0,0.0809026252353949,0.1412451037180487,0.0809026252353949,0.1412451037180487,0.0,0.0,0.0,0.0,0,0,0,69.72897720799665
h21d2,h21d2,21,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h21d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,77314.0,78213.0,-13.311211031980186,0.0163364327973553,22.61316120348088,-0.0502760002763258,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0370468578510219,206.0,0.044396167410059,638.0,0.0114505167105827,0.0161596754055697,0.018884881690613,0.044396167410059,0.0114505167105827,0.0255555555555555,0.0,104,1.9730420387122176,0.8571877935419786,2.830229832254196,0.1275945444662275,29.64259539651624,1.4276196661944067,0.0,0.007836878329667,0.0193359637375132,0.0,0.0,0,0,0.0313926515855802,0.0598911876719911,0.0313926515855802,0.0598911876719911,9.685539407537173e-20,6.938893903907228e-18,3.7160777042695e-18,1.91678993939544e-16,0,0,0,65.85557791700558
h21d3,h21d3,21,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h21d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h21d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h21d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,78213.0,79112.0,22.61316120348088,-0.0502760002763258,38.25680897535135,-0.0906829172821212,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0393082695836422,218.0,0.0433499484296628,621.0,0.0321299304567368,0.017378785963456,0.0200432404124567,0.0433499484296628,0.0321299304567368,0.0333333333333333,0.0,98,1.942888998019236,0.8125090766395324,2.7553980746587685,0.1521179180865871,32.88147655627284,1.4161929732808174,0.0,0.0081875470967333,0.02101801672939,0.0,0.0,0,0,0.0322790432566537,0.0858039654356395,0.0322790432566537,0.0858039654356395,3.026128730315097e-19,1.3877787807814457e-17,8.10539421166008e-18,2.014505627121563e-16,0,0,0,61.55711375000101
h22d0,h22d0,22,0,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d0_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d1_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d0_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d0_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h21d3,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,79112.0,80011.0,38.25680897535135,-0.0906829172821212,28.571062920078553,-0.0625949166990008,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0434150630066199,411.0,0.0450752795115194,893.0,0.0123646051220926,0.0165873316739,0.0194294012797629,0.0450752795115194,0.0123646051220926,0.0322222222222222,0.0,110,2.1113838900425534,0.7917559463990349,2.9031398364415884,0.2149490548664859,31.040032350784585,1.422032126838439,0.0,0.0080494732158744,0.0198595332675768,0.0,0.0,0,0,0.0435344886053742,0.0999023010744494,0.0435344886053742,0.0999023010744494,3.546545773108139e-19,1.3877787807814457e-17,8.499162526947677e-18,1.9486336697799192e-16,0,0,0,62.12744429099985
h22d1,h22d1,22,1,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d1_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d2_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d1_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d1_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h22d0,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,80011.0,80910.0,28.571062920078553,-0.0625949166990008,20.631486074047665,-0.0533836719168567,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0424401107778438,322.0,0.0410572834030631,790.0,0.0274845799745104,0.0156871722340157,0.0184831466697038,0.0424401107778438,0.0274845799745104,0.02,0.0,116,1.8903474657679136,0.8370673786443306,2.727414844412244,0.1088638345654316,28.715276600019298,1.470167305554854,0.0,0.0080697580003341,0.0196725773181491,0.0,0.0,0,0,0.0333296769070132,0.0789825664590119,0.0333296769070132,0.0789825664590119,1.5034270125132329e-19,6.938893903907228e-18,4.751857401055966e-18,1.7127004928464334e-16,0,0,0,62.79835054200521
h22d2,h22d2,22,2,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d2_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d3_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d2_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d2_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h22d1,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,80910.0,81809.0,20.631486074047665,-0.0533836719168567,-12.629636054919589,0.03614140388069,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0443615816970188,756.0,0.0464032000098413,10.0,-0.0246760387803268,0.0151226355680921,0.0178880098348292,0.0464032000098413,0.0246760387803268,0.0177777777777777,0.0,119,1.9265968552170991,0.8088517774362994,2.735448632653399,0.0805358866648263,27.20933282363456,1.6754017143663869,0.0,0.0083753062998124,0.0203866472270997,0.0,0.0,0,0,0.0336656967237466,0.0666610713769168,0.0336656967237466,0.0666610713769168,2.3129646346357432e-19,6.938893903907228e-18,5.222111463208129e-18,1.777501009178816e-16,0,0,0,63.47198899999785
h22d3,h22d3,22,3,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h22d3_dispatch.json,deadband/results/phase1_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv025_esd015/h23d0_dispatch.json,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d3_frequency.csv,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/wind036_pv036_esd036/h22d3_frequency.png,deadband/results/phase1_baseline_full_day_tip100_alpha098_disable_pvd_agc_disable_esd_agc_kp0p1_ki0p002/checkpoints/9640bf255aa8/end_h22d2,9640bf255aa8,0.1,0.002,4,0.98,0.98,headroom_aware,first,1,0,ramp_limited_basepoint,0,0.0,0.0,freeze_on_saturation,,,0.036,0.036,0.036,,,,,,,,0.0404653618350501,1.0,1.0,0,0,0,1,1,0,0,checkpoint,81809.0,82708.0,-12.629636054919589,0.03614140388069,-12.755515534866214,0.0314364303401339,0,0,0,0,0,0,0,0,0,0,0,0,,,12,10,2,900,899.0,-0.0386660509546987,855.0,0.0406927900114739,187.0,-0.0134362795247189,0.0122081417709923,0.0147634426792061,0.0406927900114739,0.0134362795247189,0.0066666666666666,0.0,194,1.88690345041226,0.87771559797381,2.76461904838607,0.0197434745980067,20.21341562316036,1.6546836417501347,0.0,0.0080559528649322,0.0198261959589971,0.0,0.0,0,0,0.0176914088676801,0.0506396997732825,0.0176914088676801,0.0506396997732825,0.0,0.0,0.0,0.0,0,0,0,64.6944115419974
